,ship_mode,segment,city,state,postal_code,region,category,sub_category,product_name,sales,quantity,discount,profit,delivery_days,price_per_item,spent
8493,0,0,Lubbock,Texas,79424,2,2,Copiers,Canon PC-428 Personal Copier,479.976,3,0.2,161.9919,5,159.992,1439.9279999999999
8494,0,0,Lubbock,Texas,79424,2,0,Binders,Ibico Plastic Spiral Binding Combs,6.08,1,0.8,-10.336,5,6.08,6.08
8495,0,1,Longmont,Colorado,80501,0,2,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,0.2,-6.21,6,55.199999999999996,496.79999999999995
8496,1,0,Yonkers,New York,10701,1,0,Art,Newell 345,59.52,3,0.0,15.4752,3,19.84,178.56
8497,1,0,Yonkers,New York,10701,1,2,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0.0,177.5889,3,159.99,1439.91
8498,1,0,Yonkers,New York,10701,1,0,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,2,0.0,5.3998,3,9.31,37.24
8499,1,0,Yonkers,New York,10701,1,0,Binders,GBC Wire Binding Combs,49.632,6,0.2,16.7508,3,8.272,297.792
8500,1,0,Yonkers,New York,10701,1,0,Paper,Xerox 1891,97.82,2,0.0,45.9754,3,48.91,195.64
8501,1,1,Los Angeles,California,90045,0,2,Phones,Square Credit Card Reader,15.984,2,0.2,1.1988,2,7.992,31.968
8502,1,1,Los Angeles,California,90045,0,1,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.7846,2,61.584,554.2560000000001
8503,0,2,Los Angeles,California,90049,0,0,Paper,Xerox 204,12.96,2,0.0,6.2208,4,6.48,25.92
8504,0,0,Amarillo,Texas,79109,2,1,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,4,0.3,-110.0232,4,91.686,1466.976
8505,0,2,Dallas,Texas,75217,2,0,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,9,0.8,-14.1696,4,0.984,79.704
8506,0,2,Dallas,Texas,75217,2,2,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96,5,0.2,8.388,4,5.5920000000000005,139.8
8507,0,2,Dallas,Texas,75217,2,0,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.352,3,0.2,49.3938,4,48.784,439.05600000000004
8508,2,0,Detroit,Michigan,48205,2,2,Accessories,Maxell 4.7GB DVD+RW 3/Pack,175.23,11,0.0,61.3305,3,15.93,1927.53
8509,2,0,Detroit,Michigan,48205,2,2,Phones,BlackBerry Q10,125.99,1,0.0,31.4975,3,125.99,125.99
8510,2,0,Detroit,Michigan,48205,2,0,Binders,Ibico Covers for Plastic or Wire Binding Elements,23.0,2,0.0,10.35,3,11.5,46.0
8511,0,0,New York City,New York,10035,1,0,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,2,0.2,8.9544,4,12.792,51.168
8512,0,1,Houston,Texas,77041,2,1,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.784,2,0.6,-77.4732,6,36.892,147.568
8513,0,1,Orlando,Florida,32839,3,0,Paper,Xerox 227,20.736,4,0.2,7.2576,4,5.184,82.944
8514,0,1,Florence,Kentucky,41042,3,0,Art,"Quartet Omega Colored Chalk, 12/Pack",17.52,3,0.0,8.2344,5,5.84,52.56
8515,0,1,Florence,Kentucky,41042,3,0,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",35.76,12,0.0,10.0128,5,2.98,429.12
8516,0,0,New York City,New York,10009,1,0,Art,Newell 322,3.64,2,0.0,0.9828,4,1.82,7.28
8517,1,0,Frisco,Texas,75034,2,1,Furnishings,Nu-Dell Executive Frame,30.336,6,0.6,-17.4432,3,5.056,182.016
8518,0,0,Paterson,New Jersey,7501,1,1,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99,1,0.0,1.5588,6,12.99,12.99
8519,0,0,Paterson,New Jersey,7501,1,1,Chairs,"Global Value Steno Chair, Gray",182.22,3,0.0,45.555,6,60.74,546.66
8520,0,0,Paterson,New Jersey,7501,1,1,Chairs,Global Low Back Tilter Chair,302.94,3,0.0,18.1764,6,100.98,908.8199999999999
8521,0,2,Columbus,Ohio,43229,1,1,Furnishings,Ultra Door Push Plate,54.992,14,0.2,8.9362,4,3.928,769.8879999999999
8522,0,1,Milwaukee,Wisconsin,53209,2,2,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,1,0.0,0.2598,6,12.99,12.99
8523,0,0,San Francisco,California,94109,0,0,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86,7,0.0,27.93,4,7.9799999999999995,391.02
8524,3,0,Columbus,Ohio,43229,1,2,Phones,OtterBox Defender Series Case - iPhone 5c,44.376,2,0.4,-7.396,0,22.188,88.752
8525,3,0,Columbus,Ohio,43229,1,1,Furnishings,Nu-Dell Oak Frame,51.264,6,0.2,7.6896,0,8.544,307.584
8526,3,0,Columbus,Ohio,43229,1,0,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.193,3,0.7,-3.462,0,1.7309999999999999,15.578999999999999
8527,3,0,Columbus,Ohio,43229,1,2,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984,2,0.2,43.9956,0,79.992,319.968
8528,3,0,Columbus,Ohio,43229,1,0,Storage,"File Shuttle II and Handi-File, Black",54.224,2,0.2,3.389,0,27.112,108.448
8529,0,2,Los Angeles,California,90008,0,1,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241.424,2,0.2,-36.2136,7,120.712,482.848
8530,0,0,Detroit,Michigan,48227,2,0,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,0.0,16.68,6,8.34,133.44
8531,0,0,Detroit,Michigan,48227,2,0,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,0.0,6.3296,6,6.88,27.52
8532,0,0,Detroit,Michigan,48227,2,0,Storage,Sensible Storage WireTech Storage Systems,496.86,7,0.0,24.843,6,70.98,3478.02
8533,0,0,Detroit,Michigan,48227,2,1,Chairs,High-Back Leather Manager's Chair,389.97,3,0.0,35.0973,6,129.99,1169.91
8534,1,1,Columbus,Georgia,31907,3,0,Labels,Avery 508,9.82,2,0.0,4.8118,2,4.91,19.64
8535,0,0,San Francisco,California,94122,0,2,Accessories,Imation Clip USB flash drive - 8 GB,56.4,3,0.0,3.384,4,18.8,169.2
8536,0,2,Philadelphia,Pennsylvania,19143,1,0,Binders,Aluminum Screw Posts,18.312,4,0.7,-12.208,4,4.578,73.248
8537,0,2,Philadelphia,Pennsylvania,19143,1,0,Paper,Xerox 200,25.92,5,0.2,9.072,4,5.184,129.60000000000002
8538,0,2,Philadelphia,Pennsylvania,19143,1,0,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,3,0.2,1.002,4,2.672,24.048000000000002
8539,0,0,Los Angeles,California,90008,0,2,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,2,0.2,59.998,4,239.992,959.968
8540,0,0,Los Angeles,California,90008,0,0,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,5,0.2,9.6375,4,6.168,154.2
8541,2,1,Philadelphia,Pennsylvania,19140,1,0,Storage,"Tennsco Lockers, Sand",33.568,2,0.2,1.6784,1,16.784,67.136
8542,2,1,Philadelphia,Pennsylvania,19140,1,1,Chairs,Harbour Creations Steel Folding Chair,422.625,7,0.3,0.0,1,60.375,2958.375
8543,0,0,New York City,New York,10035,1,2,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2,0.0,83.9916,5,99.99,399.96
8544,0,1,Columbus,Georgia,31907,3,1,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24,1,0.0,8.7032,4,20.24,20.24
8545,0,1,Columbus,Georgia,31907,3,1,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0.0,11.1776,4,9.98,159.68
8546,0,1,Columbus,Georgia,31907,3,0,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,0.0,15.9446,4,16.27,65.08
8547,0,1,Los Angeles,California,90049,0,2,Accessories,Memorex Micro Travel Drive 8 GB,39.0,3,0.0,17.55,5,13.0,117.0
8548,0,1,Los Angeles,California,90049,0,0,Labels,Avery 488,12.6,4,0.0,6.048,5,3.15,50.4
8549,2,1,Aurora,Colorado,80013,0,1,Furnishings,Deflect-O Glasstique Clear Desk Accessories,24.64,4,0.2,4.004,1,6.16,98.56
8550,0,1,Houston,Texas,77041,2,0,Labels,Avery 479,6.264,3,0.2,2.0358,7,2.088,18.792
8551,0,1,Houston,Texas,77041,2,0,Fasteners,Advantus T-Pin Paper Clips,14.432,4,0.2,3.4276,7,3.608,57.728
8552,0,1,Chicago,Illinois,60623,2,2,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,719.976,3,0.2,134.9955,4,239.992,2159.928
8553,0,0,Decatur,Alabama,35601,3,2,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,239.92,8,0.0,23.992,7,29.99,1919.36
8554,2,0,Springfield,Virginia,22153,3,1,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,7,0.0,158.529,2,150.98,7398.0199999999995
8555,3,0,Plantation,Florida,33317,3,2,Accessories,Logitech G602 Wireless Gaming Mouse,447.944,7,0.2,89.5888,0,63.992000000000004,3135.608
8556,3,0,Plantation,Florida,33317,3,0,Storage,"Iris 3-Drawer Stacking Bin, Black",150.408,9,0.2,-33.8418,0,16.712,1353.6719999999998
8557,1,1,Houston,Texas,77041,2,2,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,3,0.2,39.6879,3,151.192,1360.728
8558,1,1,Houston,Texas,77041,2,0,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",45.36,9,0.2,14.742,3,5.04,408.24
8559,1,1,Houston,Texas,77041,2,2,Phones,Cisco SPA 502G IP Phone,287.88,3,0.2,35.985,3,95.96,863.64
8560,1,1,Houston,Texas,77041,2,2,Phones,Cisco SPA112 2 Port Phone Adapter,131.88,3,0.2,14.8365,3,43.96,395.64
8561,1,1,Houston,Texas,77041,2,1,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,2,0.6,-0.7566,3,1.164,4.656
8562,1,1,Milwaukee,Wisconsin,53209,2,1,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,5,0.0,378.274,4,290.98,7274.5
8563,0,2,Sanford,Florida,32771,3,0,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",4.842,3,0.7,-3.5508,4,1.6139999999999999,14.526
8564,0,2,Sanford,Florida,32771,3,1,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,220.704,6,0.2,-8.2764,4,36.784,1324.2240000000002
8565,2,0,The Colony,Texas,75056,2,2,Phones,Apple EarPods with Remote and Mic,67.176,3,0.2,6.7176,1,22.392,201.52800000000002
8566,2,0,The Colony,Texas,75056,2,0,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,4,0.2,5.5216,1,3.808,60.928
8567,2,0,Troy,Ohio,45373,1,0,Paper,Xerox 227,31.104,6,0.2,10.8864,2,5.184,186.624
8568,0,1,Hempstead,New York,11550,1,0,Binders,Ibico EB-19 Dual Function Manual Binding System,968.744,7,0.2,314.8418,6,138.392,6781.2080000000005
8569,0,1,Hempstead,New York,11550,1,0,Binders,Trimflex Flexible Post Binders,222.352,13,0.2,77.8232,6,17.104,2890.576
8570,0,1,Hempstead,New York,11550,1,2,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2,0.2,89.997,6,239.992,959.968
8571,3,2,Dallas,Texas,75081,2,0,Paper,Xerox 1962,10.272,3,0.2,3.21,0,3.424,30.816000000000003
8572,0,0,Houston,Texas,77041,2,2,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,998.85,5,0.4,-199.77,4,199.77,4994.25
8573,2,0,New York City,New York,10035,1,0,Paper,Easy-staple paper,24.56,2,0.0,11.5432,2,12.28,49.12
8574,3,2,San Francisco,California,94110,0,0,Fasteners,Revere Boxed Rubber Bands by Revere,5.67,3,0.0,0.1134,0,1.89,17.009999999999998
8575,1,0,Port Saint Lucie,Florida,34952,3,0,Appliances,Hoover Portapower Portable Vacuum,14.336,4,0.2,0.896,3,3.584,57.344
8576,2,0,Concord,New Hampshire,3301,1,1,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3,1,0.0,26.598,1,102.3,102.3
8577,0,0,Rochester,Minnesota,55901,2,1,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52,2,0.0,97.2032,4,303.76,1215.04
8578,0,0,Rochester,Minnesota,55901,2,0,Storage,Personal File Boxes with Fold-Down Carry Handle,31.16,2,0.0,7.79,4,15.58,62.32
8579,0,0,Louisville,Kentucky,40214,3,0,Labels,Avery 479,2.61,1,0.0,1.2006,6,2.61,2.61
8580,1,1,San Marcos,Texas,78666,2,1,Furnishings,Contemporary Borderless Frame,10.332,3,0.6,-5.9409,2,3.4440000000000004,30.996000000000002
8581,1,1,San Marcos,Texas,78666,2,0,Paper,Xerox 213,10.368,2,0.2,3.6288,2,5.184,20.736
8582,1,1,San Marcos,Texas,78666,2,2,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,20.784,2,0.2,-3.6372,2,10.392,41.568
8583,1,1,San Marcos,Texas,78666,2,0,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,5,0.2,-13.392,2,13.392,334.79999999999995
8584,1,1,Escondido,California,92025,0,0,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2,0.2,6.0368,4,8.624,34.496
8585,0,0,Philadelphia,Pennsylvania,19134,1,0,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,7,0.7,-8.1312,6,1.5839999999999999,77.616
8586,0,1,Los Angeles,California,90049,0,2,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0.0,244.6155,7,257.49,6437.25
8587,0,1,Los Angeles,California,90049,0,0,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,0.0,43.706,7,33.62,840.5
8588,0,1,Philadelphia,Pennsylvania,19140,1,0,Storage,Fellowes Neat Ideas Storage Cubes,51.968,2,0.2,-10.3936,7,25.984,103.936
8589,2,0,Philadelphia,Pennsylvania,19120,1,0,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",4.768,2,0.2,0.4768,3,2.384,9.536
8590,2,1,Hempstead,New York,11550,1,0,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,7.98,3,0.0,3.9102,2,2.66,23.94
8591,2,0,Greeley,Colorado,80634,0,0,Envelopes,Staple envelope,18.688,2,0.2,7.008,3,9.344,37.376
8592,2,0,Greeley,Colorado,80634,0,1,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",11.664,3,0.2,3.3534,3,3.888,34.992
8593,0,2,Jacksonville,Florida,32216,3,2,Accessories,Logitech G602 Wireless Gaming Mouse,191.976,3,0.2,38.3952,4,63.992,575.928
8594,0,2,Jacksonville,Florida,32216,3,2,Phones,Motorola L703CM,499.168,4,0.2,31.198,4,124.792,1996.672
8595,2,1,Arlington,Virginia,22204,3,0,Binders,Storex Dura Pro Binders,11.88,2,0.0,5.346,2,5.94,23.76
8596,2,1,Arlington,Virginia,22204,3,0,Paper,Easy-staple paper,35.44,1,0.0,16.6568,2,35.44,35.44
8597,0,2,San Francisco,California,94122,0,0,Binders,Avery Legal 4-Ring Binder,67.136,4,0.2,25.176,4,16.784,268.544
8598,0,1,Fresno,California,93727,0,0,Binders,Wilson Jones Easy Flow II Sheet Lifters,4.32,3,0.2,1.512,5,1.4400000000000002,12.96
8599,0,1,Fresno,California,93727,0,0,Paper,Xerox 1970,14.94,3,0.0,7.0218,5,4.9799999999999995,44.82
8600,0,1,Fresno,California,93727,0,0,Appliances,Fellowes Mighty 8 Compact Surge Protector,40.54,2,0.0,11.3512,5,20.27,81.08
8601,0,1,Fresno,California,93727,0,0,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,1,0.2,2.5592,5,7.312,7.312
8602,3,2,Reno,Nevada,89502,0,2,Phones,Panasonic KX TS3282W Corded phone,475.944,7,0.2,59.493,0,67.992,3331.608
8603,0,1,San Antonio,Texas,78207,2,2,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2,0.2,-5.264,5,15.04,60.16
8604,0,1,San Antonio,Texas,78207,2,2,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,0.2,-6.21,5,55.199999999999996,496.79999999999995
8605,0,1,San Antonio,Texas,78207,2,2,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.2,13.572,5,36.192,904.8000000000001
8606,0,0,New Bedford,Massachusetts,2740,1,2,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",23.18,2,0.0,7.6494,4,11.59,46.36
8607,0,0,New York City,New York,10035,1,1,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",56.96,2,0.0,21.0752,5,28.48,113.92
8608,0,0,New York City,New York,10035,1,0,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",15.56,4,0.0,4.0456,5,3.89,62.24
8609,0,0,New York City,New York,10035,1,1,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,2,0.2,-44.196,5,176.784,707.136
8610,0,0,New York City,New York,10035,1,1,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2,0.0,6.7008,5,6.98,27.92
8611,1,0,Oxnard,California,93030,0,2,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82.95,5,0.0,29.0325,4,16.59,414.75
8612,1,1,Los Angeles,California,90036,0,0,Art,Newell 345,39.68,2,0.0,10.3168,4,19.84,79.36
8613,0,0,Oakland,California,94601,0,2,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0.0,177.5889,5,159.99,1439.91
8614,0,0,Edmonds,Washington,98026,0,0,Labels,Avery 487,7.38,2,0.0,3.4686,4,3.69,14.76
8615,0,0,Edmonds,Washington,98026,0,0,Binders,Storex Dura Pro Binders,14.256,3,0.2,4.455,4,4.752,42.768
8616,0,0,Edmonds,Washington,98026,0,0,Paper,Xerox 1945,81.98,2,0.0,40.1702,4,40.99,163.96
8617,0,0,Edmonds,Washington,98026,0,0,Binders,JM Magazine Binder,39.624,3,0.2,13.8684,4,13.208,118.87200000000001
8618,0,1,Los Angeles,California,90004,0,1,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,7,0.2,-14.9877,5,57.096000000000004,2797.704
8619,1,1,New York City,New York,10024,1,0,Storage,Adjustable Personal File Tote,65.12,4,0.0,16.9312,5,16.28,260.48
8620,1,0,Dallas,Texas,75217,2,1,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,5,0.6,-19.864,3,6.112,152.79999999999998
8621,0,1,Franklin,Tennessee,37064,3,0,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.768,2,0.2,2.3364,5,10.384,41.536
8622,0,0,Phoenix,Arizona,85023,0,0,Storage,Eldon Simplefile Box Office,39.808,4,0.2,3.9808,4,9.952,159.232
8623,0,0,Miami,Florida,33178,3,0,Binders,Catalog Binders with Expanding Posts,121.104,6,0.7,-100.92,5,20.184,726.624
8624,0,0,Miami,Florida,33178,3,2,Accessories,Maxell LTO Ultrium - 800 GB,111.96,5,0.2,-1.3995,5,22.392,559.8
8625,0,1,Colorado Springs,Colorado,80906,0,0,Paper,Southworth Parchment Paper & Envelopes,15.696,3,0.2,5.1012,4,5.232,47.088
8626,0,1,New York City,New York,10011,1,0,Storage,Mobile Personal File Cube,70.26,3,0.0,18.9702,5,23.42,210.78000000000003
8627,0,1,New York City,New York,10011,1,2,Accessories,KeyTronic E03601U1 - Keyboard - Beige,90.0,5,0.0,16.2,5,18.0,450.0
8628,0,1,New York City,New York,10011,1,0,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",6.096,2,0.2,2.0574,5,3.048,12.192
8629,0,1,New York City,New York,10011,1,1,Tables,Bretford CR8500 Series Meeting Room Furniture,481.176,2,0.4,-120.294,5,240.588,962.352
8630,0,1,New York City,New York,10011,1,0,Fasteners,Assorted Color Push Pins,7.24,4,0.0,2.3892,5,1.81,28.96
8631,2,0,Bethlehem,Pennsylvania,18018,1,1,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",177.45,5,0.5,-78.078,1,35.489999999999995,887.25
8632,2,0,Bethlehem,Pennsylvania,18018,1,0,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,6,0.7,-913.176,1,228.29399999999998,8218.583999999999
8633,2,0,Bethlehem,Pennsylvania,18018,1,0,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",9.48,3,0.2,0.711,1,3.16,28.44
8634,0,0,Philadelphia,Pennsylvania,19140,1,1,Bookcases,Bush Somerset Collection Bookcase,130.98,2,0.5,-89.0664,4,65.49,261.96
8635,2,0,Louisville,Kentucky,40214,3,0,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,5,0.0,45.487,2,34.989999999999995,874.75
8636,2,0,Louisville,Kentucky,40214,3,0,Storage,Economy Rollaway Files,826.0,5,0.0,214.76,2,165.2,4130.0
8637,0,0,Seattle,Washington,98105,0,1,Furnishings,Luxo Economy Swing Arm Lamp,139.58,7,0.0,39.0824,5,19.94,977.0600000000001
8638,2,2,Kenosha,Wisconsin,53142,2,2,Accessories,Logitech G600 MMO Gaming Mouse,399.95,5,0.0,143.982,1,79.99,1999.75
8639,1,1,Henderson,Kentucky,42420,3,0,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,3,0.0,5.8233,2,4.13,37.17
8640,0,1,Dallas,Texas,75217,2,0,Binders,GBC Ibimaster 500 Manual ProClick Binding System,760.98,5,0.8,-1141.47,4,152.196,3804.9
8641,3,0,Peoria,Arizona,85345,0,0,Binders,Vinyl Sectional Post Binders,67.86,6,0.7,-45.24,0,11.31,407.15999999999997
8642,0,1,Jacksonville,North Carolina,28540,3,0,Fasteners,OIC Binder Clips,31.504,11,0.2,11.814,7,2.8640000000000003,346.54400000000004
8643,0,1,Jacksonville,North Carolina,28540,3,0,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",5.04,1,0.2,1.638,7,5.04,5.04
8644,0,1,Jacksonville,North Carolina,28540,3,0,Binders,Poly Designer Cover & Back,39.879,7,0.7,-29.2446,7,5.697,279.15299999999996
8645,0,1,Jacksonville,North Carolina,28540,3,1,Furnishings,Eldon Wave Desk Accessories,4.712,1,0.2,1.4136,7,4.712,4.712
8646,0,0,Los Angeles,California,90032,0,1,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.352,3,0.2,19.4352,4,64.784,583.056
8647,2,1,Nashville,Tennessee,37211,3,1,Chairs,"Global Push Button Manager's Chair, Indigo",97.424,2,0.2,10.9602,3,48.712,194.848
8648,0,0,Charlotte,North Carolina,28205,3,0,Storage,Fellowes High-Stak Drawer Files,704.76,5,0.2,26.4285,5,140.952,3523.8
8649,0,0,Charlotte,North Carolina,28205,3,0,Binders,"Premier Elliptical Ring Binder, Black",27.396,3,0.7,-20.0904,5,9.132,82.188
8650,3,0,Seattle,Washington,98103,0,0,Fasteners,OIC Thumb-Tacks,5.7,5,0.0,2.679,0,1.1400000000000001,28.5
8651,3,0,Seattle,Washington,98103,0,1,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,14.19,3,0.0,5.5341,0,4.7299999999999995,42.57
8652,3,0,Seattle,Washington,98103,0,0,Supplies,Acme Value Line Scissors,7.3,2,0.0,2.19,0,3.65,14.6
8653,3,0,Seattle,Washington,98103,0,2,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,199.98,2,0.0,75.9924,0,99.99,399.96
8654,3,0,Seattle,Washington,98103,0,2,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,144.96,4,0.0,60.8832,0,36.24,579.84
8655,3,0,Seattle,Washington,98103,0,2,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,118.0,2,0.0,20.06,0,59.0,236.0
8656,3,0,Seattle,Washington,98103,0,0,Paper,Xerox 1942,48.94,1,0.0,24.47,0,48.94,48.94
8657,3,0,Seattle,Washington,98103,0,0,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",22.66,2,0.0,9.7438,0,11.33,45.32
8658,0,1,Chicago,Illinois,60623,2,0,Binders,Avery Durable Slant Ring Binders With Label Holder,0.836,1,0.8,-1.3376,4,0.836,0.836
8659,0,1,Cincinnati,Ohio,45231,1,0,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,6,0.2,11.223,5,5.16,185.76
8660,0,0,Fort Lauderdale,Florida,33311,3,1,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,723.92,5,0.2,-81.441,5,144.784,3619.6
8661,0,0,Houston,Texas,77041,2,1,Furnishings,DAX Wood Document Frame.,21.968,4,0.6,-15.9268,5,5.492,87.872
8662,0,0,Houston,Texas,77041,2,2,Phones,Digium D40 VoIP phone,619.152,6,0.2,69.6546,5,103.19200000000001,3714.9120000000003
8663,0,0,Houston,Texas,77041,2,0,Paper,Xerox 1964,127.904,7,0.2,41.5688,5,18.272,895.328
8664,1,0,Lakewood,California,90712,0,1,Furnishings,Flat Face Poster Frame,94.2,5,0.0,39.564,2,18.84,471.0
8665,2,2,San Francisco,California,94122,0,0,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,49.5,5,0.0,13.365,1,9.9,247.5
8666,2,1,Philadelphia,Pennsylvania,19140,1,0,Art,Newell 31,16.52,5,0.2,1.652,3,3.304,82.6
8667,1,2,Seattle,Washington,98115,0,0,Binders,Wilson Jones International Size A4 Ring Binders,55.36,4,0.2,19.376,2,13.84,221.44
8668,1,2,Seattle,Washington,98115,0,2,Machines,Texas Instrument TI-15 Fraction Calculator,11.56,1,0.2,3.757,2,11.56,11.56
8669,1,0,Los Angeles,California,90036,0,0,Paper,Easy-staple paper,17.12,4,0.0,7.704,5,4.28,68.48
8670,1,0,Cleveland,Ohio,44105,1,1,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",182.352,3,0.2,-18.2352,5,60.784,547.056
8671,1,0,Cleveland,Ohio,44105,1,0,Storage,Safco Industrial Shelving,118.16,2,0.2,-25.109,5,59.08,236.32
8672,0,0,Decatur,Illinois,62521,2,0,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",18.368,2,0.2,6.1992,5,9.184,36.736
8673,0,0,Decatur,Illinois,62521,2,1,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,5,200.186,1801.674
8674,0,0,Decatur,Illinois,62521,2,0,Storage,"Tennsco Lockers, Gray",50.352,3,0.2,-8.1822,5,16.784,151.05599999999998
8675,0,0,Decatur,Illinois,62521,2,0,Art,Newell 312,28.032,6,0.2,3.504,5,4.672,168.192
8676,0,0,Decatur,Illinois,62521,2,1,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",7.692,1,0.6,-3.6537,5,7.692,7.692
